192.168.208.1 - - [21/Dec/2018:20:23:32 +0000] "POST /api/authentication/login HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAP"
192.168.208.1 - - [21/Dec/2018:20:23:32 +0000] "GET / HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAQ"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/navigation/global HTTP/1.1" 200 488 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAT"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/users/current HTTP/1.1" 200 339 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAS"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/l10n/index?locale=pt-BR HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAR"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/languages/list HTTP/1.1" 200 16 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAU"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 96 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAV"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 33 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAW"
192.168.208.1 - - [21/Dec/2018:20:23:33 +0000] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAX"
192.168.208.1 - - [21/Dec/2018:20:23:36 +0000] "POST /api/user_tokens/generate HTTP/1.1" 200 122 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAY"
192.168.208.1 - - [21/Dec/2018:20:23:38 +0000] "POST /api/users/skip_onboarding_tutorial HTTP/1.1" 204 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSb+QKgV4RFAwnAAAZ"
